longitude,latitude,all_spp_cpue_2020,five_spp_cpue_2020,cod_cpue_2020,bathymetry_2020,bottom_temperature_2020,cod_spawning_area_2020,dumping_site_2020,military_area_2020,surface_net_primary_production_2020,bottom_dissolved_oxygen_2020,fishing_activity_hours_2020,ship_density_route_2020,bottom_salinity_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,sand_seabed_2020,hard_clay_seabed_2020,mud_seabed_2020
12.17765369,57.14932413,41878,36048.035,160,5.2776895,10.836164,0,0,0,3554.5369,298.52411,152.77,0,22.886393,0,0,0,1,0,0
17.47765369,54.94932413,26208.666,23984.232,15464.4,29.329895,8.3744392,0,0,0,3233.5535,320.44968,16.74,47,7.7161355,0,0,0,1,0,0
17.37765369,54.84932413,92482.219,57405.043,44643.965,20.052933,9.215704,0,0,0,3708.0667,323.33954,0.55000001,2285,7.6530614,0,0,0,1,0,0
13.17765369,54.64932413,82653.398,79029.367,36238.285,14.117951,10.713628,0,0,0,4793.9731,307.10999,94.559998,313,11.484595,0,0,0,1,0,0
10.77765369,56.64932413,84540.602,76226.336,2.5333333,8.7947407,10.869551,0,0,0,3510.1226,290.93948,52.68,54,26.355829,0,0,0,1,0,0
10.87765369,56.64932413,84540.602,76226.336,2.5333333,8.7953539,10.895171,0,0,0,3198.394,285.03311,44.470001,186,26.888454,0,0,0,1,0,0
10.77765369,56.54932413,84540.602,76226.336,2.5333333,7.3595519,11.019699,0,0,0,4400.083,291.34497,20.51,11,25.9988,0,0,0,1,0,0
12.07765369,54.64932413,71654.023,59937.227,1600.212,11.526282,11.174746,0,0,0,3827.9548,306.50247,0.1,7,12.67126,0,0,0,1,0,0
10.67765369,56.94932413,21418.834,15712.3,0.89999998,10.122942,10.620378,0,0,0,2745.437,293.83932,0.50999999,138,26.442652,0,0,0,1,0,0
12.77765369,54.84932413,82622.883,76151.82,37237.766,20.280338,10.696984,0.5,0,0,3127.1953,308.00769,1.85,58,11.825377,0,0,0,1,0,0
20.97765369,55.34932413,92727.719,60707.508,25413.512,14.123422,10.05479,0,0,0,7647.5229,334.40118,0,0,6.3679142,0,0,0,1,0,0
12.57765369,54.84932413,60034.621,53673.289,15514.889,16.538826,10.740178,0,0,0,3308.8145,303.90585,4.2800002,1954,12.588644,1,0,0,1,0,0
21.17765369,54.94932413,86811.594,58944.754,22241.17,3.0721133,10.825705,0,0,0,33528.137,353.42807,0,0,0.021890344,0,0,0,1,0,0
13.07765369,54.74932413,72116.43,70541.93,51874,29.877501,10.613372,0.5,0,0,3294.5881,300.97482,13.63,1077,12.40184,0,0,0,1,0,0
20.77765369,55.24932413,81363.508,57916.469,18882.723,20.833534,9.768816,0,0,0,4006.561,329.05005,0,5,7.1049089,0,0,0,1,0,0
12.07765369,57.24932413,41878,36048.035,160,9.6133738,10.532418,0,0,0,3005.7788,282.59146,74.080002,0,27.905523,0,0,0,1,0,0
16.37765369,54.74932413,128590.03,117817.07,113988.66,36.868092,8.6686201,0,0,0,2784.1697,302.53375,94.440002,1814,8.4543762,0,0,0,1,0,0
16.37765369,54.64932413,128590.03,117817.07,113988.66,29.885406,8.9453793,0,0,1,3305.9951,308.00061,3.5899999,6,8.2619381,0,0,0,1,0,0
16.27765369,54.54932413,128590.03,117817.07,113988.66,25.362253,9.0510511,0,0,0,4001.1814,311.46124,13.76,22,8.1936541,0,0,0,1,0,0
16.37765369,54.54932413,128590.03,117817.07,113988.66,18.523649,9.799222,0,0,1,5736.0825,318.89856,0,19,7.908124,0,0,0,1,0,0
16.37765369,54.44932413,128590.03,117817.07,113988.66,5.2373662,10.230761,0,0,0,8182.4185,324.73276,0,23,7.7150397,0,0,0,1,0,0
16.27765369,54.74932413,460939.31,263438.75,252178.98,38.541256,8.334178,0,0,0,2632.8149,296.9985,17.459999,245,8.7549038,0,0,0,1,0,0
21.07765369,55.04932413,87094.375,59158.41,22344.199,4.1346869,10.723771,0,0,0,33452.41,353.06223,0,0,0.026769808,0,0,0,1,0,0
17.47765369,55.64932413,124241.89,43479.707,36032.219,26.464653,9.4168291,0,0,0,2880.3633,330.72141,0,20,7.490273,0,0,0,1,0,0
21.17765369,55.04932413,88508.625,59623.484,23092.768,3.0721133,10.769755,0,0,0,33170.133,354.15863,0,0,0.023230094,0,0,0,1,0,0
21.17765369,55.14932413,89805.062,60033.293,23783.373,3.0721133,10.754647,0,0,0,32301.814,353.4964,0,0,0.021896129,0,0,0,1,0,0
20.97765369,55.14932413,86404.094,59112.32,21891.512,4.0478063,10.68988,0,0,0,31372.412,352.35477,0,0,0.043095641,0,0,0,1,0,0
21.07765369,55.14932413,88565.406,59720.879,23093.256,4.0322361,10.700629,0,0,0,32715.414,353.05078,0,0,0.028112113,0,0,0,1,0,0
12.37765369,55.54932413,70559.797,37337.168,26836.4,8.7630272,11.463525,0,0,0,3835.1167,313.27365,116.57,0,11.827075,0,0,0,1,0,0
21.07765369,55.24932413,90222.859,60178.672,24032.395,4.0228353,10.708307,0,0,0,32346.305,352.69614,0,0,0.03992153,0,0,0,1,0,0
20.77765369,55.84932413,128684.72,66276.75,41583.238,33.949165,8.2012501,0,0,0,4041.9805,322.7995,105.07,305,7.2351823,0,0,0,1,0,0
14.67765369,54.14932413,61467.395,42096.48,29646.031,13.034174,10.453716,0,0,0,8379.0732,321.76855,19.43,273,7.9620528,0,0,0,1,0,0
10.67765369,56.04932413,101276.47,59214.699,687,23.300207,10.480419,0,0,0,2629.2344,267.45612,12.09,1106,27.329086,0,0,0,1,0,0
12.97765369,54.84932413,91670.039,83940.625,33127.281,29.91806,10.638729,0.5,0,0,2971.7983,298.20169,12.31,99,12.266944,0,0,0,1,0,0
14.67765369,54.04932413,59581.246,40072.078,28154.434,10.087574,10.961621,0,0,0,19794.018,321.31003,0.15000001,27,7.6239567,0,0,0,1,0,0
10.97765369,56.24932413,97146.867,19958.801,963.77332,20.255411,10.469808,0,0,0,2440.3748,263.84958,954.32001,71,29.286474,0,0,0,1,0,0
10.97765369,55.04932413,65343.812,59834.871,100.38354,28.459547,10.074726,1,0,0,2927.4084,265.74698,226.59,31,25.097067,0,0,0,1,0,0
12.97765369,55.04932413,87910.703,79237.953,33193.676,19.793625,10.646419,0.5,0,0,2881.2642,307.21219,18.65,37,10.439603,0,0,0,1,0,0
20.17765369,55.94932413,96667.953,81421.695,52588.57,42.351639,6.8171587,0,0,0,2568.6956,310.81271,124.11,98,7.58178,0,0,0,1,0,0
20.07765369,55.94932413,119836.25,104331.7,63897.699,53.962852,6.4106655,0,0,0,2493.2134,279.78137,85.220001,69,7.9956656,0,0,0,1,0,0
20.07765369,56.04932413,119836.25,104331.7,63897.699,50.143303,6.4986777,0,0,0,2498.8992,297.03058,10.16,48,7.7767196,0,0,0,1,0,0
10.87765369,55.14932413,73487.914,59853.723,81.691406,13.903752,10.768485,0,0,0,2877.1616,267.40982,14.55,1,24.277494,0,0,0,1,0,0
12.37765369,54.64932413,63731.137,54655.461,3288.8127,17.625532,10.83974,0,0,0,3695.928,288.87482,0,2264,15.034847,0,0,0,1,0,0
20.97765369,56.44932413,257016.52,69294.75,11447.497,3.0721133,10.333838,0,0,1,7810.356,342.24786,0,0,6.2223248,0,0,0,1,0,0
12.87765369,54.44932413,40704.668,38267.199,651.20001,6.3733592,11.023129,0,0,0,9562.6104,318.78928,0,3,10.493722,0,0,0,1,0,0
11.27765369,55.94932413,68446.492,42056.602,266.41266,10.123711,10.964523,0,0,0,2474.1262,282.5943,0,8,22.178404,0,0,0,1,0,0
12.87765369,54.84932413,77983.492,70221.5,25491.803,22.450274,10.693148,0.5,0,0,3043.3721,306.87631,0,87,11.714774,0,0,0,1,0,0
20.37765369,55.84932413,134082.27,107840.22,60321.992,46.359592,6.6344614,0,0,0,2751.1238,300.77551,124.6,44,7.6387978,1,0,0,1,0,0
11.17765369,54.14932413,64928.602,58909.867,4722.6665,20.88176,10.717278,0,0,1,3457.7737,224.55397,48.759998,127,19.070841,0,0,0,1,0,0
12.17765369,54.44932413,52428.367,40039.066,380.60001,18.572187,10.826028,0,0,0,3542.8386,287.1792,42.509998,8930,16.193882,0,0,0,1,0,0
11.37765369,56.34932413,79638.836,65683.867,3.8666666,18.591288,10.496604,0,0,0,2228.2,260.92874,6.25,128,30.00561,0,0,0,1,0,0
11.27765369,56.34932413,79638.836,65683.867,3.8666666,18.581306,10.497707,0,0,0,2253.7656,263.77139,0,148,29.846989,0,0,0,1,0,0
11.17765369,56.34932413,79638.836,65683.867,3.8666666,20.868811,10.502406,0,0,0,2278.0017,256.99045,11.65,182,30.460615,1,0,0,1,0,0
16.67765369,54.64932413,151522.47,57127.133,47502,20.682919,9.8794641,0,0,1,4975.2246,318.9834,0,10,7.8187013,0,0,0,1,0,0
14.27765369,54.84932413,131725,86596.594,50481.797,23.062601,10.39978,0,0,1,3494.95,306.61307,30.9,48,9.4015512,0,0,0,1,0,0
20.87765369,55.84932413,163435.28,65604.805,33789.488,28.35054,9.0773115,0,0,0,5271.0312,323.7803,26.879999,32,7.1332202,0,0,0,1,0,0
14.37765369,54.94932413,130535.1,85397.992,50516.504,31.460257,10.199537,0.5,0,0,3192.7122,285.86923,4.0100002,46,10.684287,0,0,0,1,0,0
11.67765369,54.54932413,71596.734,67790.266,461.33334,7.6145887,11.266451,0,0,0,3897.7678,307.62469,0,2,13.744411,0,0,0,1,0,0
20.47765369,55.74932413,102048.3,87304.742,58082.465,48.405235,6.5026283,0,0,0,2902.9011,288.58636,272.67001,96,7.8266411,0,0,0,1,0,0
15.67765369,54.34932413,127078.05,50377.25,34927.746,26.356003,8.775773,0,0,0,4039.4302,298.63824,386.14001,38,8.7102423,0,0,0,1,0,0
11.17765369,56.04932413,64950.543,51061.512,379.97778,20.08885,10.483151,0,0,0,2475.3054,266.54788,4.7800002,724,27.670191,0,0,0,1,0,0
20.37765369,54.94932413,66111.961,30951.428,10997.706,7.2103882,10.36217,0,0,0,5211.0757,329.86453,0,2,6.8384891,0,0,0,1,0,0
20.67765369,55.44932413,76524.719,57568.285,14548.25,49.265087,6.9142537,0,0,0,3095.4277,300.125,0,37,7.7640467,0,0,0,1,0,0
20.77765369,55.34932413,82750.016,58848.316,19356.842,26.463444,8.7913647,0,0,0,3514.5376,326.88608,0,0,7.2762361,0,0,0,1,0,0
17.57765369,54.94932413,137034.78,75417.367,62469.699,23.136425,8.6145477,0,0,0,3365.8457,319.80103,13.26,337,7.7048826,0,0,0,1,0,0
18.17765369,55.14932413,132307.94,83404.664,74960,68.656578,6.9177713,0,0,0,2925.47,228.72176,49.66,96,10.273993,0,0,0,1,0,0
18.17765369,54.94932413,132307.94,83404.664,74960,26.417433,8.4924097,0,0,0,4256.1382,321.71835,105.24,455,7.629405,0,0,0,1,0,0
18.27765369,55.04932413,159407.2,107562.13,95217.258,63.213333,7.121953,0,0,0,3406.0261,258.71408,54.59,337,9.3459806,0,0,0,1,0,0
12.07765369,54.34932413,52428.367,40039.066,380.60001,18.555927,10.903292,0,0,0,3539.3745,281.86621,119.68,1146,17.01849,0,0,0,1,0,0
12.07765369,54.44932413,59680.801,45923.488,7573.7334,16.191133,10.872465,0,0,0,3442.6128,291.42828,5.21,61,15.645081,0,0,0,1,0,0
12.07765369,54.24932413,229749.7,223648.84,180046.75,12.694721,11.265349,0,0,0,4389.2866,294.29172,39.73,2498,15.498342,0,0,0,1,0,0
20.57765369,55.84932413,70014.336,66769.266,55842.934,39.987076,7.173172,0,0,0,3553.5212,320.08093,214.47,86,7.3863306,0,0,0,1,0,0
20.57765369,56.34932413,233642.2,58136.945,9509.2139,29.555782,8.0583448,0,0,1,2957.8101,328.12445,0,148,7.3152323,0,0,0,1,0,0
15.77765369,54.44932413,165428.27,55740.934,40589.168,47.232155,8.1738176,0,0,0,3000.4661,258.1279,711.03003,57,10.13412,0,0,0,1,0,0
10.77765369,55.94932413,142277.5,104921.02,363.23999,14.795748,10.456253,0,0,0,2598.6433,269.95218,32.240002,0,26.709656,0,0,0,1,0,0
12.27765369,54.34932413,57388.191,46385.609,9501.4355,11.127351,11.174639,0,0,0,4204.6641,301.46436,3.6700001,97,14.193834,0,0,0,1,0,0
12.87765369,54.64932413,40704.668,38267.199,651.20001,14.68729,10.649643,0,0,0,4054.3667,308.61472,4.77,769,11.766428,0,0,0,1,0,0
16.47765369,54.64932413,136051.92,104448.62,94409.203,24.572905,9.4744139,0,0,1,3992.5171,313.29834,0,45,8.0126419,0,0,0,1,0,0
16.47765369,54.54932413,132184.28,116279,106136,12.377888,10.172693,0,0,0,6612.3804,322.89191,0,15,7.7591019,0,0,0,1,0,0
11.77765369,57.04932413,60328.668,7306.2334,41.866665,54.237419,9.2412777,1,0,0,2124.3557,245.36487,1334.67,50,33.889374,0,0,0,1,0,0
10.57765369,57.04932413,21418.834,15712.3,0.89999998,8.5921926,10.622458,0,0,0,3256.6396,294.78012,0,17,26.524981,0,0,0,1,0,0
20.47765369,55.84932413,102048.3,87304.742,58082.465,42.721252,6.8794513,0,0,0,3210.7939,313.28918,156.62,39,7.4899917,1,0,0,1,0,0
20.37765369,55.74932413,134082.27,107840.22,60321.992,51.888599,6.3748994,0,0,0,2513.2583,268.8436,409.47,99,8.0977945,0,0,0,1,0,0
20.27765369,55.04932413,64480.184,26408.889,9922.4023,33.921894,8.4326925,0,0,0,3756.0032,320.76657,220.21001,65,7.2912245,0,0,0,1,0,0
12.37765369,54.54932413,79290.523,71123.328,35872.957,16.487495,10.884408,0,0,0,3887.9917,296.55197,7.3600001,1221,14.480953,0,0,0,1,0,0
11.57765369,57.04932413,59032.117,19762.283,448.93332,50.028057,9.9548674,0,0,0,2166.7512,259.32004,897.03998,148,33.506016,0,0,0,1,0,0
12.27765369,54.64932413,69820.734,56728.602,3263.3333,17.981056,10.808501,0,0,0,3578.1077,287.14465,0,43,15.552975,0,0,0,1,0,0
12.37765369,54.44932413,38592.801,36742.035,1003.2,14.706193,11.018296,0,0,0,4439.2319,301.56052,1.14,69,14.056388,0,0,0,1,0,0
15.97765369,54.54932413,164421.67,50126.266,40160,45.457512,7.9542699,0,0,0,2723.0874,268.2305,164.35001,102,9.8594675,0,0,0,1,0,0
10.37765369,55.84932413,94508.469,34579.461,605.72418,7.5822301,10.784854,0,0,0,3328.6746,286.65768,2.0799999,10,22.829075,0,0,0,1,0,0
18.17765369,55.04932413,162815.48,118914.78,106994.45,55.578568,7.3031716,0,0,0,3477.354,273.62881,40.709999,268,8.8931408,0,0,0,1,0,0
10.97765369,55.24932413,101605.97,91762.055,89.537498,26.487659,9.9586678,0,0,0,2896.4304,259.01801,140.75,180,26.707146,0,0,0,1,0,0
14.17765369,54.74932413,152358.66,140092.12,117402.76,22.067076,10.020024,0,0,1,3639.4338,317.06543,4.46,49,8.5811806,0,0,0,1,0,0
15.47765369,54.34932413,130587.52,51403.672,32197.754,20.852716,9.0527382,0,0,0,4101.6484,310.22891,285.25,125,8.3566637,0,0,0,1,0,0
13.87765369,54.64932413,134987.23,129068.41,80729.125,25.30105,10.587652,0.5,0,1,4137.9258,289.88293,126.19,2018,10.854662,0,0,0,1,0,0
15.57765369,54.44932413,149896.41,64799.723,54638.07,50.012325,8.1913366,0,0,0,2915.5679,253.98187,1128.6801,276,10.385838,0,0,0,1,0,0
20.87765369,55.94932413,205841.92,64941.32,24615.676,17.910448,9.6938629,0,0,0,4978.7842,325.76843,7.3400002,69,7.0340939,0,0,0,1,0,0
11.97765369,54.44932413,52428.367,40039.066,380.60001,18.316692,10.900452,0,0,0,3449.4861,285.9917,3.95,106,16.152105,0,0,0,1,0,0
12.47765369,54.44932413,92375.422,87140.414,60343.738,8.7761688,11.050449,0,0,0,6931.4941,311.8172,0,32,12.26985,0,0,0,1,0,0
20.77765369,55.94932413,176034.67,66188.469,31701.049,26.518349,9.0768118,0,0,0,3897.636,323.05997,47.919998,43,7.153213,0,0,0,1,0,0
11.57765369,56.94932413,69026.352,19655.855,325.71173,26.445301,10.794313,1,0,0,2114.9172,266.6749,108.28,32,31.963821,0,0,0,1,0,0
11.37765369,56.14932413,104005.87,61513.047,303.60324,19.633163,10.50347,0,0,0,2277.4106,259.37036,3,43,30.434511,0,0,0,1,0,0
20.17765369,55.14932413,63975.867,21875.092,8663.7852,50.093338,6.7852254,0,0,0,2990.6865,300.73022,1228.3101,55,7.8067641,0,0,0,1,0,0
20.57765369,56.24932413,244186.34,64158.172,9598.0693,32.659351,7.9020162,0,0,1,3072.9526,325.13861,0.80000001,110,7.2947555,0,0,0,1,0,0
15.67765369,54.44932413,170360.73,62368.828,46931.988,50.026394,8.1624508,0,0,0,2913.4885,250.49001,1059.8,99,10.46407,0,0,0,1,0,0
20.97765369,56.14932413,266209.94,63193.707,11075.409,7.5811353,10.260142,0,0,0,8616.0684,337.35074,5.77,0,6.3180943,0,0,0,1,0,0
20.87765369,56.24932413,270464.59,62706.363,10677.969,11.066775,10.12766,0,0,1,6154.8384,336.22433,0,6,6.6911278,0,0,0,1,0,0
11.27765369,56.14932413,99889.234,57630.57,309.45401,20.2869,10.514818,0,0,0,2330.6497,263.72034,2.53,9479,29.7306,0,0,0,1,0,0
11.47765369,56.04932413,110438.86,60287.148,464.91141,18.581202,10.690547,0,0,0,2282.718,252.90173,13.48,24,30.194103,0,0,0,1,0,0
18.07765369,54.84932413,120841.87,56554.598,47930.023,8.801033,9.5438442,0,0,0,4865.1157,330.14169,0,197,7.5138001,0,0,0,1,0,0
12.47765369,54.54932413,105208.29,102935.58,75058.852,12.918441,10.924597,0,0,0,4066.5369,305.03299,4.4499998,1643,13.169157,0,0,0,1,0,0
10.97765369,55.34932413,96384.305,78712.273,368.01526,26.486864,9.7959795,0,0,0,2889.0601,252.7056,98.410004,52,27.587961,0,0,0,1,0,0
12.57765369,54.74932413,116784.72,112754.41,79027.648,16.544533,10.644984,0,0,0,3665.4988,301.18585,44.23,78,12.934023,0,0,0,1,0,0
11.67765369,56.84932413,65839.609,18542.104,442.38763,23.459671,10.718373,0,0,0,2037.04,261.79306,482.82001,8,32.303997,0,0,0,1,0,0
16.57765369,54.64932413,135778.53,114740.93,98283.336,22.009991,9.7583752,0,0,1,4640.5708,316.67892,0,24,7.8929729,0,0,0,1,0,0
11.37765369,56.24932413,115677.09,70378.938,234.87064,20.876163,10.420814,0,0,0,2259.0747,263.45056,2.1199999,7186,30.003519,0,0,0,1,0,0
11.57765369,56.84932413,77526.328,25806.115,325.1991,16.335205,11.296163,0,0,0,2049.4463,274.27676,66.699997,8,29.747719,0,0,0,1,0,0
16.87765369,55.14932413,207663.56,38763.668,30025,42.446762,7.9496536,0,0,0,2466.2988,277.67477,1.65,116,9.8668146,1,0,0,1,0,0
16.87765369,55.24932413,207663.56,38763.668,30025,79.634544,8.0376692,0.5,0,1,2504.9155,200.44092,53.07,54,12.881963,0,0,0,1,0,0
16.87765369,55.04932413,207663.56,38763.668,30025,26.060173,9.1683521,0,0,0,2677.5283,328.30649,1.55,57,7.7061515,0,0,0,1,0,0
11.27765369,56.74932413,157603.55,87886.031,137.83144,16.084454,10.933052,0,0,0,2075.6182,288.67343,22.82,5,25.915098,0,0,0,1,0,0
12.67765369,54.94932413,109364.52,103859.23,66726.336,25.297041,10.865848,0.5,0,0,2828.3252,298.94318,85.610001,2185,12.403176,0,0,0,1,0,0
11.37765369,56.84932413,108406.08,57300.473,229.3681,12.685923,10.956647,0,0,0,2070.8765,301.2373,3.0699999,48,22.464249,0,0,0,1,0,0
10.27765369,54.54932413,129294.87,124458.41,1010.9832,14.706951,10.934076,0,0,1,2856.2556,257.7478,3.52,159,19.561323,0,0,0,1,0,0
11.47765369,56.24932413,126017.2,70927.57,403.41541,20.881767,10.482144,0,0,0,2231.1201,261.28491,85.57,48,30.179829,0,0,0,1,0,0
11.57765369,56.74932413,93713.242,37792.027,400.29776,11.189375,11.21654,0,0,0,2124.2209,287.4118,134.77,3,25.359715,0,0,0,1,0,0
13.07765369,54.94932413,126009.3,116821.01,48038.062,41.240555,10.402235,0,0,0,2897.0083,282.9433,61.09,63,12.476165,0,0,0,1,0,0
11.57765369,54.54932413,141647.83,136212.08,8154.27,8.3123884,11.139885,0,0,0,3778.6101,302.93259,0,6,14.577498,0,0,0,1,0,0
11.17765369,55.14932413,96790.648,54835.453,541.35889,13.040203,10.804908,1,0,0,3132.9861,280.00327,0,362,21.113762,0,0,0,1,0,0
14.07765369,54.64932413,24278.268,23894,20790,24.484749,9.875946,0,0,1,3955.7874,295.51385,25.23,1793,9.271451,0,0,0,1,0,0
11.47765369,56.74932413,122332.92,57430.391,246.49146,5.1832438,11.118107,0,0,0,2224.2102,303.57114,44.490002,1,20.429007,0,0,0,1,0,0
11.47765369,56.84932413,96023.25,40876.281,289.23544,12.955403,11.252921,0,0,0,2073.0334,290.11227,43.580002,13,24.849491,0,0,0,1,0,0
17.27765369,55.44932413,167613.27,57382.266,22533.334,44.005505,7.4059854,0,0,0,2898.0994,292.95825,205.42999,68,7.8419065,0,0,0,1,0,0
17.27765369,55.64932413,167613.27,57382.266,22533.334,19.923124,9.8191175,0,0,1,2838.1748,332.82001,4.9899998,19,7.5145006,0,0,0,1,0,0
10.17765369,55.74932413,106559.03,18001.617,1121.35,8.8384523,10.719634,0,0,0,3843.9302,278.04944,1.34,0,23.357025,0,0,0,1,0,0
10.37765369,55.74932413,92159.664,26079.416,483.75,13.078672,10.567225,0,0,0,3233.3733,270.05185,5.8099999,1,24.2656,0,0,0,1,0,0
10.27765369,55.84932413,125953.9,28296.1,839.70001,5.9671597,11.02181,0,0,0,4212.0161,302.36884,6.73,2,20.732679,0,0,0,1,0,0
12.57765369,54.54932413,181297.64,179237.44,171405.33,10.838275,10.930778,0,0,0,4230.9272,307.68176,2.1400001,29,12.464809,0,0,0,1,0,0
11.47765369,56.34932413,140914.62,77171.773,333.73898,20.094883,10.500859,0,0,0,2204.3245,260.82034,51.119999,3819,30.051573,0,0,0,1,0,0
13.07765369,55.04932413,125397.46,117175.82,46658.719,23.571934,10.552094,0.5,0,0,2860.4392,303.52005,11.99,59,10.634687,1,0,0,1,0,0
11.67765369,56.64932413,85362.828,35426.523,985.72992,31.799664,10.48123,0,0,0,2060.7424,247.86456,1399.72,447,32.292233,0,0,0,1,0,0
17.47765369,55.44932413,340706.38,249132.78,223095.67,50.239437,7.1206498,0,0,0,3027.7622,267.52307,210.78,60,8.3918476,0,0,0,1,0,0
17.57765369,55.54932413,218676.7,67053.664,55554.332,43.165558,7.6956758,0,0,0,2941.5469,299.94818,208.92,370,7.7147579,1,0,0,1,0,0
11.87765369,56.94932413,53901.562,16777.379,372.02832,16.606993,10.391918,1,0,0,2112.2173,261.63773,358.51999,22,32.282722,0,0,0,1,0,0
15.37765369,54.24932413,142497.97,71702.133,56677.953,13.046645,9.9545927,0,0,0,7210.0254,320.31897,147.96001,66,8.0221739,0,0,0,1,0,0
11.07765369,56.74932413,85179.797,72491.602,23.333334,13.052298,11.008439,0,0,0,2283.3142,276.96036,0,40,28.069553,0,0,0,1,0,0
11.57765369,56.04932413,125302.39,61990.625,630.15723,17.550957,10.801852,0,0,0,2256.6006,255.2252,9,52,29.403685,0,0,0,1,0,0
11.27765369,56.94932413,106930.64,60674,216.99054,12.346144,10.957687,0,0,0,2242.658,295.61258,0,24,24.540371,1,0,0,1,0,0
10.87765369,56.04932413,103432.51,74425.641,518.3222,19.818521,10.373933,0,0,0,2564.7192,264.43512,1.77,80,28.434931,0,0,0,1,0,0
12.47765369,54.64932413,138162.14,133674.19,99196.266,17.616251,10.833849,0,0,0,3760.6245,291.73257,6.1199999,6554,14.288773,0,0,0,1,0,0
10.87765369,54.54932413,129827.83,114097.1,2216.252,16.510601,10.77894,0,0,1,2828.4084,284.59265,134.53999,7838,19.965578,0,0,0,1,0,0
11.57765369,56.34932413,142086.44,67555.484,853.98621,23.153431,10.506448,0,0,0,2176.6799,248.95033,433.42001,500,31.254725,1,0,0,1,0,0
20.67765369,56.14932413,246561.3,64060.996,13313.371,33.915009,8.3104916,0,0,0,3401.4529,322.09879,0,151,7.2269316,1,0,0,1,0,0
11.67765369,56.44932413,125661.42,51988.688,1486.3015,27.786488,10.346108,0,0,0,2086.8337,232.16829,562.98999,206,32.616699,1,0,0,1,0,0
17.97765369,54.84932413,264086.59,192788.34,169913.97,10.117562,9.4750986,0,0,0,4773.8267,328.85599,0,311,7.5257797,0,0,0,1,0,0
11.47765369,56.94932413,89233.055,31927.809,370.49426,12.30142,11.24033,0,0,0,2155.4692,284.2511,94.57,31,27.803726,1,0,0,1,0,0
10.67765369,55.74932413,90529.43,55764.332,1558.3334,19.811241,10.341124,0,0,0,2735.5701,269.85352,11.39,263,25.976358,0,0,0,1,0,0
10.57765369,54.74932413,113114.38,94950.117,9256.6562,16.526659,10.714677,0,0,0,2754.5593,279.83609,236.38,8,19.769331,0,0,0,1,0,0
10.87765369,56.54932413,84540.602,76226.336,2.5333333,7.4400868,10.971301,0,0,0,3848.2788,281.48035,68.080002,26,27.098972,0,0,0,1,0,0
11.47765369,57.04932413,84340.703,25206.93,459.1918,19.724243,10.68338,0,0,0,2263.1399,271.91028,65.860001,20,31.698055,0,0,0,1,0,0
11.47765369,56.44932413,161593.5,82751.633,299.88824,25.057072,10.585358,0,0,0,2133.8682,244.23021,20.459999,166,31.937622,0,0,0,1,0,0
20.07765369,55.24932413,66439.344,18557.361,7228.2783,57.089764,6.5215206,0.5,0,0,2793.144,273.38541,755.27002,69,8.3027086,0,0,0,1,0,0
12.67765369,54.74932413,123930.88,119590.37,84195.062,17.852568,10.621624,0,0,0,3593.7227,305.32217,5.4000001,5880,12.366409,0,0,0,1,0,0
11.37765369,56.44932413,170258.81,91489.359,165.82309,18.581947,10.693579,0,0,0,2170.3662,257.03482,9.7700005,211,30.859594,1,0,0,1,0,0
12.97765369,54.94932413,124986.48,112335.6,38577.109,37.275993,10.491897,0.5,0,0,2872.2739,293.46722,227.87,64,11.800878,1,0,0,1,0,0
11.97765369,56.94932413,51178.324,24403.551,598.08954,29.965197,10.054051,0,0,0,2149.8389,258.86124,521.72998,69,32.971565,0,0,0,1,0,0
15.47765369,54.44932413,166205.97,57434.316,35750.305,47.99789,8.18748,0,0,0,2991.4639,264.2197,951.78003,96,9.9677877,0,0,0,1,0,0
11.47765369,56.54932413,171640.56,82919.68,275.27548,25.829779,10.75561,0,0,0,2083.4292,248.81561,321.84,556,31.901537,0,0,0,1,0,0
13.17765369,55.24932413,108526.93,100921.34,51989.332,37.685711,10.227643,0,0,0,2980.5039,278.14383,3.6900001,2332,10.771,0,0,0,1,0,0
13.07765369,55.24932413,108526.93,100921.34,51989.332,35.328762,10.23712,0,0,0,2961.8625,286.94321,0.97000003,1705,10.147351,0,0,0,1,0,0
12.97765369,55.24932413,108526.93,100921.34,51989.332,26.125517,10.467569,0,0,0,3022.6743,302.38809,0.36000001,201,9.4563751,0,0,0,1,0,0
12.57765369,56.64932413,159337.14,48270.832,1068.6666,20.861917,10.431167,0,0,1,2689.5525,249.80316,8.2700005,114,30.195383,0,0,0,1,0,0
11.87765369,56.54932413,90601.969,37568.102,2561,29.945921,10.194643,0,0,0,2036.8237,243.36501,1171.13,119,32.576401,1,0,0,1,0,0
11.97765369,56.54932413,90601.969,37568.102,2561,28.966825,10.331683,0,0,0,2036.0905,254.49651,354.89001,843,31.967464,0,0,0,1,0,0
16.77765369,54.74932413,156834.47,82502.938,63649.641,32.562916,9.0797205,0,0,1,3424.8965,311.33679,72.110001,83,8.043519,0,0,0,1,0,0
11.37765369,56.94932413,105265.32,46361.422,321.88211,11.53079,11.001198,0,0,0,2192.6873,296.60757,0,10,24.379025,1,0,0,1,0,0
