longitude,latitude,all_spp_cpue_2020_std,five_spp_cpue_2020_std,cod_cpue_2020_std,cod_spawning_area_2020,bathymetry_2020_std,bottom_temperature_2020_std,surface_net_primary_production_2020_std,bottom_dissolved_oxygen_2020_std,bottom_dissolved_oxygen_2020_inv_std,fishing_activity_hours_2020_std,ship_density_route_2020_std,bottom_salinity_2020_std,dumping_site_2020,military_area_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,sand_seabed_2020,hard_clay_seabed_2020,mud_seabed_2020
13.87765369,54.44932413,-0.701658118,-0.405590869,-0.333733004,0,-0.943237116,1.276350927,0.939143956,0.664241274,-0.623678605,-0.253224381,0.105758375,-0.651108661,0,0,0,0,0,1,0,0
20.27765369,55.24932413,-0.689253323,-0.489022795,-0.383167107,0,0.015946121,-0.843920589,-0.208550869,0.980385453,-0.772185305,1.112493718,-0.378630861,-0.84511279,0,0,0,0,0,1,0,0
16.67765369,55.04932413,-0.670373728,-0.335096403,-0.353209949,0,-0.351961405,0.011120613,-0.277783354,1.039426715,-0.797870411,-0.493648585,-0.356613169,-0.753959972,0,0,0,0,0,1,0,0
16.67765369,54.84932413,-0.670373728,-0.335096403,-0.353209949,0,-0.593829865,0.548777761,-0.122903885,1.184472568,-0.858505038,-0.475265085,-0.355094707,-0.8155705,0,0,0,0,0,1,0,0
14.37765369,54.54932413,-0.657895569,-0.323914258,-0.212741042,0,-0.872892261,0.459903313,0.100795116,0.797419759,-0.688605258,-0.501065926,0.259122992,-0.700923477,0,0,0,0,0,1,0,0
20.37765369,55.54932413,-0.563066271,-0.202382631,-0.227711505,0,0.396264651,-1.428880114,-0.28803811,0.079607395,-0.288980058,-0.41592635,-0.297393168,-0.722838935,0,0,0,0,0,1,0,0
16.57765369,54.74932413,-0.607897147,-0.322627986,-0.200069252,0,-0.285125451,0.057177364,-0.135634487,0.910433328,-0.74096038,-0.491922135,-0.242728552,-0.759931829,0,1,0,0,0,1,0,0
14.07765369,54.54932413,-0.671854518,-0.341228708,-0.188572585,0,-0.880288536,0.744756392,0.29830515,0.673574729,-0.628348404,-0.391724074,-0.334595476,-0.660761129,0,1,0,0,0,1,0,0
13.07765369,54.44932413,-0.724283196,-0.464134833,-0.377794478,0,-1.415258795,1.350255461,2.621920266,1.222915746,-0.87401528,-0.3141617,-0.396093169,-0.665330699,0,0,0,0,0,1,0,0
20.57765369,55.64932413,-0.634928999,-0.307927155,-0.240824827,0,0.235941633,-1.475627392,-0.131349288,0.256948971,-0.400133431,2.27308401,0.221920684,-0.761220858,0,0,0,0,0,1,0,0
13.87765369,54.14932413,-0.692785988,-0.385858773,-0.315606569,0,-1.230598293,1.465299261,3.256686875,1.172191158,-0.853501758,-0.432647338,-0.365723938,-0.843526796,0,0,0,0,0,1,0,0
13.87765369,54.24932413,-0.690264302,-0.379499615,-0.31171478,0,-1.314922084,1.452201266,2.419148046,1.059585683,-0.806504057,-0.45502725,-0.380149323,-0.787050565,0,0,0,0,0,1,0,0
14.47765369,54.54932413,-0.651687473,-0.308255705,-0.191224548,0,-0.872879644,0.386350944,0.073414509,0.805967724,-0.692650615,-0.446810629,-0.272338552,-0.707646778,0,0,0,0,0,1,0,0
20.67765369,55.64932413,-0.634928999,-0.307927155,-0.240824827,0,0.134688689,-1.433348325,-0.063089626,0.678401784,-0.630756271,1.741049626,0.089055298,-0.809171913,0,0,0,0,0,1,0,0
20.77765369,55.64932413,-0.603551572,-0.304644038,-0.23948026,0,0.016871255,-1.246237222,0.023773738,0.970531071,-0.767839324,0.352152261,-0.033940088,-0.841336463,0,1,0,0,0,1,0,0
20.87765369,55.64932413,-0.559285386,-0.300354569,-0.238836349,0,-0.24497674,-0.733917352,0.146282021,1.162479023,-0.849528435,-0.332257445,0.136886837,-0.866384879,0,1,0,0,0,1,0,0
20.67765369,55.74932413,-0.642231455,-0.284282374,-0.119926627,0,-0.01955354,-1.183898941,0.019796402,1.030021575,-0.7938189,0.038034148,-0.294356245,-0.850492412,0,0,0,0,0,1,0,0
20.67765369,55.84932413,-0.642231455,-0.284282374,-0.119926627,0,-0.232264788,-0.7400801,0.063962723,1.156924501,-0.847249352,0.262824441,-0.322447784,-0.872814351,0,0,0,0,0,1,0,0
20.37765369,55.14932413,-0.671467668,-0.45329346,-0.375932067,0,-0.189310358,-0.523496117,-0.134061863,1.073367994,-0.812367529,2.877501488,-0.388500861,-0.865944085,0,0,0,0,0,1,0,0
13.07765369,54.64932413,-0.700896288,-0.417181034,-0.346670184,0,-0.943430996,1.083616374,0.251181563,0.877719225,-0.726052651,-0.349170267,-0.110622397,-0.309048817,0,0,0,0,0,1,0,0
12.47765369,55.14932413,-0.72111686,-0.50155427,-0.398109061,0,-0.954063297,1.399935213,-0.151851236,0.961075462,-0.763653104,-0.512191939,-0.375593938,-0.34917111,0,0,0,0,0,1,0,0
12.37765369,55.14932413,-0.72111686,-0.50155427,-0.398109061,0,-1.119380401,1.483009856,-0.122190696,1.00444342,-0.782724003,-0.482970169,-0.385463938,-0.421120022,0,0,0,0,0,1,0,0
20.57765369,55.14932413,-0.646180712,-0.378842068,-0.359164702,0,-0.544863409,0.331953069,0.037173282,1.129540701,-0.835941858,-0.495918547,-0.394574708,-0.893517729,0,0,0,0,0,1,0,0
17.57765369,55.64932413,-0.670380609,-0.489655713,-0.316755091,0,-0.171366034,-0.546540052,-0.20884244,0.923109011,-0.746683812,-0.462444593,-0.370279323,-0.829279261,0,0,1,0,0,1,0,0
17.37765369,55.64932413,-0.670380609,-0.489655713,-0.316755091,0,-0.891570468,0.652597788,-0.186125322,1.332264662,-0.916919052,-0.515453012,-0.381667784,-0.850192437,0,1,0,0,0,1,0,0
12.47765369,55.34932413,-0.687934596,-0.474215291,-0.353234021,0,-0.892167879,1.428055793,-0.09061262,0.893504237,-0.733270529,-0.391212533,0.379081455,-0.12462853,0,0,0,0,0,1,0,0
15.57765369,54.34932413,-0.687529132,-0.450212742,-0.344029873,0,-0.716453498,0.012115419,0.137818919,0.871832474,-0.723348986,1.131740475,-0.333836245,-0.718899834,0,0,0,0,0,1,0,0
15.37765369,54.34932413,-0.687529132,-0.450212742,-0.344029873,0,-0.635317124,0.058558964,0.186226254,1.00761222,-0.78410462,0.287474284,-0.185027013,-0.75009577,0,0,0,0,0,1,0,0
15.47765369,54.24932413,-0.687529132,-0.450212742,-0.344029873,0,-1.029027412,0.640033823,1.289158632,1.097136647,-0.822405598,0.177652891,-0.306503937,-0.779719472,0,0,0,0,0,1,0,0
12.57765369,55.44932413,-0.641007806,-0.435552139,-0.289771124,0,-1.009834751,1.405210735,-0.063209905,0.963927302,-0.764917347,-0.521591503,-0.286763937,-0.216922211,0,0,1,0,0,1,0,0
12.37765369,55.44932413,-0.641007806,-0.435552139,-0.289771124,0,-1.119103635,1.600684153,0.092640213,0.887664259,-0.730605523,-0.458032556,0.085259144,-0.175640008,0,0,0,0,0,1,0,0
13.47765369,54.24932413,-0.689812235,-0.386537784,-0.317457041,0,-1.258380614,1.430054849,3.83641656,1.227015979,-0.87565619,-0.484792533,-0.392297015,-0.86925832,0,0,0,0,0,1,0,0
14.57765369,55.04932413,-0.526832222,-0.031839337,0.10112438,0.5,-0.516390874,0.816518993,-0.179619747,0.781617871,-0.681089178,-0.336094004,-0.314096245,-0.554780656,0,0,0,0,0,1,0,0
12.87765369,54.74932413,-0.679728727,-0.376976664,-0.351620721,0.5,-0.792127945,1.055891125,-0.035387593,0.880176632,-0.727179373,-0.466377063,2.847340715,-0.276686952,0,0,0,0,0,1,0,0
20.47765369,56.34932413,-0.346667079,-0.304325968,-0.398158918,0,-0.474058037,-0.780389776,-0.193622092,1.245966255,-0.883206993,-0.521591503,-0.295874707,-0.863628364,0,1,0,0,0,1,0,0
12.87765369,55.04932413,-0.734855007,-0.502224589,-0.399183982,0.5,-0.634307456,1.131203837,-0.211647705,0.797532431,-0.688658674,-0.52005688,-0.347502399,-0.354130352,0,0,1,0,0,1,0,0
10.07765369,55.04932413,-0.596871341,-0.175357071,-0.427019064,0,-0.902902657,0.670597042,-0.261338939,-0.526474511,0.175635301,-0.374171823,-0.396093169,0.813841653,0,0,0,0,0,1,0,0
14.77765369,54.84932413,-0.706800564,-0.46814795,-0.379938628,0,-0.124333856,0.099440811,-0.167345549,0.42537692,-0.497522893,1.501360673,-0.276134706,-0.62106014,0,0,1,0,0,1,0,0
14.47765369,54.44932413,-0.622822416,-0.246920239,-0.143156554,0,-1.119529947,1.031673608,0.255505098,1.219283561,-0.872559545,-0.478110531,-0.377871631,-0.781389774,0,0,0,0,0,1,0,0
14.87765369,54.94932413,-0.617186613,-0.290489348,-0.158499683,0,-0.471375858,0.5437039,-0.105575386,0.932466414,-0.75089022,-0.347092126,-0.343706246,-0.717095404,0,0,0,0,0,1,0,0
12.77765369,55.24932413,-0.706685856,-0.428374157,-0.330296647,0,-0.733096564,1.199788654,-0.145892886,0.983894519,-0.773728756,-0.488501204,2.755473791,-0.593546863,1,0,0,0,0,1,0,0
14.27765369,54.64932413,-0.675911965,-0.361726413,-0.23508824,0,-0.475474986,0.37966797,0.015652794,0.822968822,-0.700654164,0.534388687,-0.361168553,-0.680131566,0,1,0,0,0,1,0,0
12.87765369,55.24932413,-0.718353902,-0.458964007,-0.358830717,0,-0.712741254,1.153846689,-0.136501209,0.96244601,-0.764260859,-0.511904198,-0.352817015,-0.62139401,1,0,0,0,0,1,0,0
13.57765369,54.24932413,-0.677843619,-0.356147716,-0.296556429,0,-1.25853959,1.454225144,4.036486494,1.208769863,-0.868334425,-0.436292067,-0.380149323,-0.862538232,0,0,0,0,0,1,0,0
13.87765369,54.54932413,-0.610196961,-0.218538822,-0.104014957,0,-0.835747916,1.118294124,0.544455175,0.615893567,-0.599189062,0.647439149,-0.090882396,-0.571561818,0,1,0,0,0,1,0,0
12.77765369,55.34932413,-0.706685856,-0.428374157,-0.330296647,0,-1.33691295,1.43347177,-0.053142334,1.157268786,-0.847390757,-0.521591503,-0.392297015,-0.666054153,1,0,0,0,0,1,0,0
12.47765369,55.44932413,-0.667710818,-0.457552858,-0.325883763,0,-1.023346195,1.478747181,-0.050528726,0.894007484,-0.733499884,-0.511360686,0.11031376,-0.135641915,0,0,0,0,0,1,0,0
14.77765369,54.94932413,-0.619544264,-0.326509986,-0.23568238,0,-0.942802429,0.995413927,-0.08652119,1.169543767,-0.852420155,-0.41477538,-0.354335476,-0.762520144,0,0,0,0,0,1,0,0
11.27765369,56.04932413,-0.708974016,-0.480948171,-0.445903079,0,-0.944371972,1.117279461,-0.339362443,0.240686107,-0.390323957,-0.457041439,-0.285245476,1.649913499,0,0,0,0,0,1,0,0
20.67765369,54.94932413,-0.640575266,-0.381482105,-0.355773321,0,-1.415385083,1.15719762,9.979266484,1.628246978,-1.02474313,-0.521591503,-0.396093169,-1.788983145,0,0,0,0,0,1,0,0
17.47765369,55.04932413,-0.714496673,-0.462270174,-0.321576212,0,-0.256304864,-0.74342534,-0.106688605,1.053627407,-0.803959374,-0.521591503,-0.355094707,-0.801826225,0,0,1,0,0,1,0,0
17.27765369,54.84932413,-0.692953169,-0.427549994,-0.292761552,0,-0.810318543,0.283019906,0.076051757,1.181429942,-0.857267707,-0.502184921,1.289399158,-0.830111206,0,0,0,0,0,1,0,0
14.67765369,54.84932413,-0.576614729,-0.229637911,-0.144858048,0,-0.696507222,0.687297151,-0.12933649,0.965393967,-0.76556697,0.436236755,-0.34826163,-0.731434078,0,0,1,0,0,1,0,0
14.17765369,54.64932413,-0.60506568,-0.191158104,-0.019476472,0,-0.522549291,0.446583012,0.036714337,0.742036721,-0.662044517,-0.381717053,-0.238932398,-0.650337197,0,1,0,0,0,1,0,0
20.67765369,55.14932413,-0.633028267,-0.354035836,-0.350622219,0,-0.804302733,0.772929037,0.27564814,1.208446634,-0.868204261,-0.521591503,-0.393815477,-0.916999742,0,0,0,0,0,1,0,0
12.67765369,54.84932413,-0.689015189,-0.402122973,-0.385734156,0,-0.894653549,1.112175874,-0.10358041,0.899345823,-0.735929962,-0.51292728,-0.308022399,-0.264924577,0,0,0,0,0,1,0,0
20.17765369,55.24932413,-0.683393178,-0.520759191,-0.396069608,0,0.159777616,-1.153516679,-0.219565603,0.87506203,-0.724833057,2.302817258,-0.3771124,-0.820813465,0,0,0,0,0,1,0,0
13.77765369,54.44932413,-0.65722542,-0.303795102,-0.260551182,0,-0.943696968,1.323592702,1.236140386,0.576098004,-0.578646404,-0.157150623,2.25E-04,-0.59397855,0,0,0,0,0,1,0,0
13.87765369,54.34932413,-0.65722542,-0.303795102,-0.260551182,0,-0.901214375,1.410871902,1.407244167,0.613624054,-0.598026978,-0.431496372,0.278862993,-0.665545265,0,0,0,0,0,1,0,0
13.77765369,54.34932413,-0.65722542,-0.303795102,-0.260551182,0,-1.009033367,1.442982724,1.936782918,0.658621014,-0.620857673,-0.470661217,-0.164527782,-0.664965222,0,0,0,0,0,1,0,0
13.77765369,54.24932413,-0.65722542,-0.303795102,-0.260551182,0,-1.339497096,1.484296348,3.398479897,1.151960503,-0.84520844,-0.426189135,-0.25032086,-0.818665047,0,0,0,0,0,1,0,0
20.27765369,55.14932413,-0.672476894,-0.489803868,-0.386321269,0,0.01444888,-1.031448879,-0.149843613,0.918017553,-0.744388392,5.894729239,-0.340669322,-0.837109756,0,0,0,0,0,1,0,0
20.87765369,55.54932413,-0.582731587,-0.3090341,-0.270760519,0,-0.277349056,-0.646197053,0.061229877,1.135013893,-0.838211455,-0.446011346,-0.3771124,-0.861256008,0,1,0,0,0,1,0,0
20.37765369,55.04932413,-0.662502622,-0.461765808,-0.379682162,0,-0.539707721,0.098055154,0.071895962,1.160165791,-0.848579881,-0.048448162,-0.366483169,-0.888440118,0,0,0,0,0,1,0,0
16.67765369,54.74932413,-0.555202415,-0.286750476,-0.16581551,0,-0.382648487,0.100750853,-0.071847269,0.943191954,-0.755692205,-0.463339792,-0.346743169,-0.772544589,0,1,0,0,0,1,0,0
20.27765369,55.84932413,-0.565009913,-0.189573617,-0.139551761,0,0.217520531,-1.470322568,-0.308473764,0.60492436,-0.593561856,0.052357324,-0.370279323,-0.806983199,0,0,1,0,0,1,0,0
9.777653694,55.24932413,-0.64957268,-0.43307974,-0.44427881,0,-1.136587337,1.392551661,0.152311473,0.639059963,-0.610986697,-0.493296898,-0.396093169,0.52828842,0,0,0,0,0,1,0,0
20.67765369,55.34932413,-0.624250331,-0.331115485,-0.35195107,0,-0.489610791,-0.162181384,-0.05895251,1.219623023,-0.872695682,-0.512127997,-0.395333938,-0.874109716,0,0,0,0,0,1,0,0
20.07765369,55.34932413,-0.687985957,-0.54041575,-0.407294509,0.5,0.477373338,-1.421182477,-0.217988907,0.118700084,-0.314297228,-0.410651079,-0.355853938,-0.713622366,0,0,0,0,0,1,0,0
20.97765369,55.54932413,-0.551647973,-0.30272841,-0.253796203,0,-0.551288043,-0.022291835,0.350157172,1.254084266,-0.8864251,-0.519641253,-0.395333938,-0.883586749,0,1,0,0,0,1,0,0
20.57765369,55.74932413,-0.642231455,-0.284282374,-0.119926627,0,0.084264175,-1.334508927,-0.048485001,0.87349973,-0.724115381,-0.173871614,-0.320929322,-0.834016652,0,0,0,0,0,1,0,0
10.37765369,54.94932413,-0.618494965,-0.232053491,-0.430269779,0,-1.079260289,1.372337705,0.036236714,0.667289205,-0.625205611,-0.455666673,-0.396093169,0.424713858,0,0,0,0,0,1,0,0
20.77765369,55.04932413,-0.626623563,-0.348927415,-0.342974726,0,-1.38720567,1.121238827,8.656177779,1.600869607,-1.015244796,-0.521591503,-0.396093169,-1.73305231,0,0,0,0,0,1,0,0
12.37765369,54.74932413,-0.65539297,-0.351372995,-0.436922452,0.5,-0.813822574,1.166869613,0.022496422,0.534506599,-0.556794626,-0.472707381,-0.355853938,0.118001605,0,0,0,0,0,1,0,0
10.57765369,54.44932413,-0.583949468,-0.141941999,-0.4383832,0,-0.94341547,1.405217395,-0.263460562,0.296932428,-0.423937864,0.153290726,-0.382427015,0.703073781,0,1,0,0,0,1,0,0
14.77765369,54.54932413,-0.545898567,-0.155646592,-0.044159126,0,-0.430857227,-0.014717459,-0.099183445,0.280240896,-0.414054037,-0.283277409,-0.313337014,-0.620151778,0,0,0,0,0,1,0,0
12.97765369,54.74932413,-0.677494651,-0.393703132,-0.431333313,0.5,-0.61955563,1.057103151,-0.063210364,0.844986477,-0.710936524,-0.468135488,0.755659921,-0.261922927,0,0,0,0,0,1,0,0
20.27765369,55.94932413,-0.401718732,-0.204442534,-0.180937868,0,-0.170444755,-1.069494996,-0.237400233,1.078924927,-0.814722706,-0.231579819,-0.3573724,-0.854015155,0,0,1,0,0,1,0,0
14.57765369,54.74932413,-0.573141375,-0.181729191,-0.073786039,0,-0.277924878,0.18506186,-0.08945895,0.676008991,-0.629563297,0.915678379,-0.371797784,-0.682423775,0,0,1,0,0,1,0,0
20.77765369,55.44932413,-0.6129993,-0.322723269,-0.324608185,0,-0.048978968,-0.936036935,-0.074239765,0.960253969,-0.763288662,-0.521591503,-0.389260092,-0.836759722,0,1,0,0,0,1,0,0
10.97765369,56.94932413,-0.608210336,-0.254871749,-0.446772018,0,-1.172541242,1.231100337,-0.323253448,0.704938857,-0.643906155,-0.514781615,-0.390778554,1.3468631,0,0,1,0,0,1,0,0
11.07765369,57.04932413,-0.608210336,-0.254871749,-0.446772018,0,-1.299493666,1.238122461,-0.272816444,0.791401048,-0.685748291,-0.521591503,-0.396093169,1.155443643,0,0,0,0,0,1,0,0
11.17765369,56.84932413,-0.608210336,-0.254871749,-0.446772018,0,-1.007356685,1.246076307,-0.423183233,0.572790493,-0.576923093,-0.518650143,-0.350539323,1.566269245,0,0,1,0,0,1,0,0
10.97765369,56.84932413,-0.608210336,-0.254871749,-0.446772018,0,-1.066034057,1.257483398,-0.327461941,0.538770616,-0.559053175,-0.514206132,-0.349780092,1.602660249,0,0,1,0,0,1,0,0
11.07765369,56.94932413,-0.608210336,-0.254871749,-0.446772018,0,-1.257110172,1.26528347,-0.349775662,0.71425656,-0.648488514,-0.521591503,-0.395333938,1.27906879,0,0,1,0,0,1,0,0
11.17765369,56.94932413,-0.608210336,-0.254871749,-0.446772018,0,-1.17033847,1.270279899,-0.371225477,0.700821105,-0.641875343,-0.521335732,-0.393056246,1.30454544,0,0,1,0,0,1,0,0
11.07765369,56.84932413,-0.608210336,-0.254871749,-0.446772018,0,-1.010215571,1.278302761,-0.381787788,0.521221267,-0.549730619,-0.51759509,-0.327003168,1.621282923,0,0,1,0,0,1,0,0
11.17765369,56.74932413,-0.442557797,-0.151581595,-0.446324131,0,-0.943511814,1.321896956,-0.42809184,0.383763496,-0.474150924,-0.520248708,-0.350539323,1.797773431,0,0,0,0,0,1,0,0
14.77765369,54.44932413,-0.516548442,-0.192541104,-0.074812542,0,-0.872875474,0.550799702,0.119998374,1.093866908,-0.821030224,0.044460412,-0.362687015,-0.772495744,0,0,0,0,0,1,0,0
14.67765369,54.24932413,-0.654054227,-0.390318091,-0.254674534,0,-0.954280413,0.705923729,0.52268675,1.175073858,-0.854678248,-0.514781615,-0.321688553,-0.779498987,0,0,0,0,0,1,0,0
12.47765369,54.84932413,-0.683792973,-0.389386397,-0.398106489,0.5,-0.888207117,1.164084737,-0.03077907,0.697326665,-0.640149168,-0.48373748,-0.36800163,-0.077021274,0,0,0,0,0,1,0,0
10.17765369,54.54932413,-0.659741428,-0.323715216,-0.43345371,1,-0.944157274,1.185705661,-0.052536195,-0.069346779,-0.187944281,0.287889911,-0.332317784,0.743335956,0,1,0,0,0,1,0,0
16.77765369,54.84932413,-0.571034037,-0.291456881,-0.199445629,0,-0.537441199,0.394372233,-0.12961416,1.142257209,-0.841207706,-0.253640021,-0.342187784,-0.807686088,0,0,0,0,0,1,0,0
11.77765369,54.54932413,-0.653328573,-0.316644349,-0.444626754,0,-1.29757919,1.48845005,0.145725825,0.954492427,-0.760729278,-0.509698178,-0.396093169,-0.13317804,0,0,0,0,0,1,0,0
13.97765369,54.64932413,-0.570444849,-0.121559838,0.040363434,0,-0.700359199,0.833320266,0.214553656,0.675309653,-0.629214399,-0.486231242,0.265196839,-0.552026861,0,1,0,0,0,1,0,0
12.47765369,54.74932413,-0.66310855,-0.348599764,-0.399465905,0,-0.871983739,1.122679092,0.055052129,0.634555011,-0.608701683,-0.466920575,0.896117615,9.16E-04,0,0,0,0,0,1,0,0
20.87765369,55.04932413,-0.617003046,-0.336083749,-0.332701952,0,-1.378138689,1.117030638,8.861514186,1.620170758,-1.021950714,-0.521591503,-0.396093169,-1.792835032,0,0,0,0,0,1,0,0
10.47765369,54.44932413,-0.593044503,-0.181637485,-0.44044576,0,-1.010414392,1.466183156,-0.232306002,0.448469701,-0.5103058,-0.363717207,-0.256394706,0.587710158,0,1,0,0,0,1,0,0
14.37765369,54.64932413,-0.598269813,-0.194204372,-0.0916656,0,-0.47564223,0.340529153,8.38E-04,0.863875997,-0.71968442,-0.403713313,-0.36800163,-0.697791911,0,0,0,0,0,1,0,0
12.17765369,57.14932413,-0.705350515,-0.442177791,-0.445971782,0,-1.338086343,1.188870732,0.010599411,0.759657275,-0.670561534,-0.033165911,-0.396093169,1.098283924,0,0,0,0,0,1,0,0
17.47765369,54.94932413,-0.740501987,-0.504181139,-0.35635859,0,-0.495129671,-0.301476301,-0.087688302,1.112067859,-0.828664025,-0.468071542,-0.360409323,-0.820386306,0,0,0,0,0,1,0,0
17.37765369,54.84932413,-0.5918286,-0.332410911,-0.18550093,0,-0.820258983,0.207831847,0.057611477,1.158516697,-0.847903146,-0.519833081,1.338749159,-0.828363652,0,0,0,0,0,1,0,0
13.17765369,54.64932413,-0.61387788,-0.221270129,-0.234719444,0,-1.028262057,1.1146865,0.390124799,0.897658475,-0.735162429,-0.219270871,-0.158453936,-0.343767432,0,0,0,0,0,1,0,0
10.77765369,56.64932413,-0.60964426,-0.23567664,-0.44689381,0,-1.214824392,1.209083477,-0.003000607,0.637749206,-0.610322306,-0.35316668,-0.355094707,1.537083566,0,0,0,0,0,1,0,0
10.87765369,56.64932413,-0.60964426,-0.23567664,-0.44689381,0,-1.214802902,1.224594021,-0.098454425,0.542815879,-0.561191968,-0.379415116,-0.254876245,1.604447731,0,0,0,0,0,1,0,0
10.77765369,56.54932413,-0.60964426,-0.23567664,-0.44689381,0,-1.265123396,1.299984226,0.269512465,0.644266664,-0.613622177,-0.456018361,-0.387741631,1.491928043,0,0,0,0,0,1,0,0
12.07765369,54.64932413,-0.638553097,-0.31939645,-0.437538783,0,-1.119092175,1.393850866,0.094322183,0.887893782,-0.730710382,-0.52127179,-0.390778554,-0.193683044,0,0,0,0,0,1,0,0
10.67765369,56.94932413,-0.751247156,-0.546695717,-0.446903374,0,-1.168274975,1.058232236,-0.237153521,0.684358453,-0.633720834,-0.519960966,-0.291319322,1.548064573,0,0,0,0,0,1,0,0
12.77765369,54.84932413,-0.613946335,-0.236059623,-0.228867095,0.5,-0.812289129,1.104610095,-0.120256043,0.912087244,-0.741708833,-0.515676812,-0.352057784,-0.300666761,0,0,0,0,0,1,0,0
20.97765369,55.34932413,-0.591277863,-0.3154375,-0.298102684,0,-1.028070315,0.715820933,1.263904824,1.336310889,-0.918473123,-0.521591503,-0.396093169,-0.990903654,0,0,0,0,0,1,0,0
12.57765369,54.84932413,-0.664619239,-0.351590704,-0.356062957,0,-0.943417748,1.130760073,-0.064642775,0.846158202,-0.711481128,-0.507907784,1.087443771,-0.204131967,0,0,1,0,0,1,0,0
21.17765369,54.94932413,-0.604549678,-0.324497383,-0.316677976,0,-1.415385083,1.182538773,9.188758156,1.642130871,-1.029525035,-0.521591503,-0.396093169,-1.793522004,0,0,0,0,0,1,0,0
13.07765369,54.74932413,-0.637515766,-0.26489232,-0.143166274,0.5,-0.475937746,1.05399075,-0.068999014,0.799047637,-0.68937676,-0.478014617,0.421598379,-0.22775815,0,0,0,0,0,1,0,0
20.77765369,55.24932413,-0.616771528,-0.329782376,-0.336342984,0,-0.792901291,0.542690085,0.149012846,1.250301958,-0.884926963,-0.521591503,-0.392297015,-0.89769167,0,0,0,0,0,1,0,0
12.07765369,57.24932413,-0.705350515,-0.442177791,-0.445971782,0,-1.186133791,1.004980579,-0.157434757,0.503571139,-0.540281866,-0.284748086,-0.396093169,1.733082332,0,0,0,0,0,1,0,0
16.37765369,54.74932413,-0.510826899,-0.021916121,0.220539129,0,-0.230938786,-0.123376933,-0.225293255,0.824104383,-0.701186754,-0.219654513,0.981151462,-0.727016734,0,0,0,0,0,1,0,0
16.37765369,54.64932413,-0.510826899,-0.021916121,0.220539129,0,-0.4756607,0.044175205,-0.065506098,0.911973447,-0.741657352,-0.510113805,-0.391537785,-0.751355494,0,1,0,0,0,1,0,0
16.27765369,54.54932413,-0.510826899,-0.021916121,0.220539129,0,-0.63418346,0.108149721,0.147365569,0.967596295,-0.766541722,-0.47759899,-0.379390092,-0.759991766,0,0,0,0,0,1,0,0
16.37765369,54.54932413,-0.510826899,-0.021916121,0.220539129,0,-0.873855737,0.56109811,0.678606316,1.087136644,-0.818193702,-0.521591503,-0.381667784,-0.79610441,0,1,0,0,0,1,0,0
16.37765369,54.44932413,-0.510826899,-0.021916121,0.220539129,0,-1.339499553,0.822355123,1.427694182,1.180909979,-0.857056112,-0.521591503,-0.378630861,-0.820524898,0,0,0,0,0,1,0,0
16.27765369,54.74932413,0.234741894,0.726523803,1.029696998,0,-0.172299475,-0.325850739,-0.271639319,0.735136083,-0.658691911,-0.465769611,-0.210081629,-0.68900727,0,0,0,0,0,1,0,0
21.07765369,55.04932413,-0.603915307,-0.323399273,-0.316074701,0,-1.378145109,1.12082715,9.165569936,1.63625071,-1.02750264,-0.521591503,-0.396093169,-1.79290487,0,0,0,0,0,1,0,0
17.47765369,55.64932413,-0.520581208,-0.40398183,-0.23592604,0,-0.595547691,0.329594522,-0.195837997,1.277165796,-0.895521276,-0.521591503,-0.380908554,-0.848952443,0,0,0,0,0,1,0,0
21.17765369,55.04932413,-0.600742679,-0.32100897,-0.311691539,0,-1.415385083,1.148666215,9.079134436,1.653873192,-1.03355113,-0.521591503,-0.396093169,-1.793352558,0,0,0,0,0,1,0,0
21.17765369,55.14932413,-0.597834344,-0.318902708,-0.30764778,0,-1.415385083,1.139519716,8.813248136,1.643229142,-1.029902305,-0.521591503,-0.396093169,-1.793521272,0,0,0,0,0,1,0,0
20.97765369,55.14932413,-0.605463835,-0.323636158,-0.318725359,0,-1.38119001,1.100309279,8.528657728,1.624879676,-1.023579827,-0.521591503,-0.396093169,-1.790840047,0,0,0,0,0,1,0,0
21.07765369,55.14932413,-0.600615301,-0.320508397,-0.311688682,0,-1.381735698,1.106816806,8.939895801,1.636066674,-1.027439275,-0.521591503,-0.396093169,-1.792735101,0,0,0,0,0,1,0,0
12.37765369,55.54932413,-0.641007806,-0.435552139,-0.289771124,0,-1.215935854,1.568679882,0.096515215,0.996727235,-0.779354864,-0.148902027,-0.396093169,-0.300452005,0,0,0,0,0,1,0,0
21.07765369,55.24932413,-0.596897088,-0.318155515,-0.306189659,0,-1.382065168,1.111465126,8.82687164,1.63036653,-1.025474663,-0.521591503,-0.396093169,-1.791241496,0,0,0,0,0,1,0,0
20.77765369,55.84932413,-0.510614478,-0.286813719,-0.203422673,0,-0.333238302,-0.406326307,0.159858583,1.149836612,-0.844334024,-0.185669025,-0.164527782,-0.88121524,0,0,0,0,0,1,0,0
14.67765369,54.14932413,-0.661405056,-0.411091089,-0.273319645,0,-1.066245145,0.957333786,1.487911442,1.13326611,-0.837487215,-0.459471261,-0.188823167,-0.789283722,0,0,0,0,0,1,0,0
